,Florida,California,Pennsylvania,Texas,Virginia,New York,Massachusetts,Colorado,Connecticut,Arizona,Utah,Illinois,the District of Columbia,New Jersey,Michigan,North Carolina,New Hampshire,Wyoming,Maryland,Maine,Washington,Idaho,Oregon,Georgia,Iowa,Missouri,Indiana,Minnesota,North Dakota,Nevada,Delaware,Montana,Louisiana,Hawaii,Rhode Island,Vermont,Alabama,Tennessee,Wisconsin,South Carolina,Nebraska,New Mexico,Ohio,Kentucky,Alaska,West Virginia,Kansas,Mississippi,South Dakota,Oklahoma,Arkansas
2007-11-01,234580.80095202077,450499.9328898813,176737.76677463888,148340.59371814085,266482.28499173926,292133.95835564873,355747.53323333524,244979.5258790583,315638.49121087376,263852.3171685555,251822.8711822336,216452.9013521336,402730.7592413977,367943.41109515325,144605.14763076033,175027.24635888918,259537.8965115008,209796.05973262736,345082.1324965956,211210.10956918832,331418.0109193407,207562.0870235191,282329.65424790996,173931.04953203103,126525.33775631043,146218.98700975333,122463.40932355689,215482.64056486156,,306162.28024693386,284185.29547658254,195150.22604117272,167247.40894283497,477399.50231402536,290105.30719463335,231397.59072765076,140314.22918743512,155472.88924438084,186963.84576564436,167475.28362852638,137529.23607164668,196976.98727865834,133526.32407666495,113375.88682918203,254320.8408271929,107470.39653905504,124949.60929926194,128946.46289045614,148994.84338261254,114630.09134782916,130024.56314493221
2007-12-01,231176.45655218628,444472.48471533804,176825.1550080741,148693.60127305973,265157.22456936946,292249.7341306144,354013.99914816784,244086.88228920358,314423.81845456926,260298.88248548176,253126.40980981744,215651.85047225215,402485.5824605059,366318.6570980816,143608.77246889813,175194.62661890406,258298.23467346546,210207.269274165,342127.5351294104,211314.8599972845,329856.8157583194,207944.30353366453,281360.4815374228,173501.34870561436,126714.00809698163,145863.65225057802,122810.20911332186,214201.47361243694,,300106.821696144,283087.39204911044,195916.59602891712,167339.7807270242,477118.1040247477,289350.5799929411,232054.38855632045,140216.32934165047,155198.84720654244,186901.39336209735,167312.82402204882,137173.06604308853,197063.47840228144,133064.85001142882,113380.16778438938,255077.45187390925,107559.80416507175,124907.52606567078,128867.6756285017,149579.71879972695,114770.62918639755,130020.0882082469
2008-01-01,227477.88655010474,438470.5324672674,176779.59088283137,148550.91795270113,263622.93528973527,292321.33128926257,352210.8567227279,243040.99998248127,312341.6107632302,256494.44809215344,253989.72655154482,214777.6805635325,401858.2380396114,364893.5007927103,142591.23264699863,175306.56038056812,256887.77682603605,210474.15736245504,339569.9287080086,211408.36845404518,328307.26253368653,208352.23718519477,279936.7121828138,172854.75731593955,126957.88954674295,145543.85681594317,123043.38940051163,212721.6754835764,,292531.48215264565,281291.90902841836,196625.47855619644,167443.3172155459,476481.2534015254,288263.2532076138,233185.32661027377,140003.74670949555,154743.16736945903,186780.78908280432,167262.37100781946,136800.21025353498,197031.0790816897,132569.1059968391,113326.56951489237,255679.2585650893,107695.20282576563,124816.52577156639,128830.45759434871,150257.07398445372,114822.1305176658,129975.31739705031
2008-02-01,223827.50800040632,431386.3643342328,176747.59485049275,148138.32951751875,261903.33010451542,292178.28216305195,350165.78436791484,242090.3159484909,310097.1727403929,251922.53725492908,254128.04771929086,213057.4019141878,400982.49956451077,363755.3144805176,141416.57187672213,175373.5977861333,255726.06692815313,210714.3933812799,337518.9335563553,211522.19706603524,326905.7697742577,209116.75529833743,278845.42182513064,172127.79343728375,127073.29539784876,145394.50483353215,123111.3585013126,211014.4885060971,,284277.2776283094,279618.6291893532,197087.88334971495,167394.86821846265,475536.5036335843,286444.47197555617,233611.8453125227,139787.15649580624,154305.46051508025,186445.15134637922,167151.1008361139,136268.49511981945,196879.69794207273,132091.43631548272,113299.44340988707,255743.64635634524,107903.22525919876,124755.57390783429,128697.42923290585,150816.8393937158,114888.4507891949,129988.33496511319
2008-03-01,219928.93477210766,422923.88733023405,176678.13542415889,147530.8341015208,259880.27507678603,292015.15581915696,347925.4408710217,241178.3775728039,307477.2105673665,246903.5044156567,253384.7277309799,212251.00775628907,399852.0044802041,362316.92660226737,139995.26002864016,175455.8476427449,254453.15547917722,210923.3108765527,335461.4328177131,211462.22889947167,325497.88239595736,209362.25977184277,277507.0162922099,171245.87505157175,127010.95565190348,145288.16680063776,123070.01542486716,209358.86670530585,,275791.4310545689,278803.20394426334,196866.6077263512,167309.6847833901,475359.0097004334,284505.48898545903,233751.08950710544,139537.5718811774,153936.19383602872,185836.33323859188,166885.6028325827,135824.5314860237,196553.7840066404,131701.08282826302,113275.71076738159,255775.90538798485,108077.25928640719,124810.20572888207,128609.30633374084,151166.384901547,114779.92113249388,130022.84377743205
2008-04-01,216132.67909914616,413004.12870320113,176629.81200155118,147212.0394851948,257577.40390584423,291643.7956915884,345820.87131502153,240375.61345598698,305452.4507404216,241060.32356124735,251996.18310709324,210747.1156757696,398224.7915851508,360120.7438785727,138341.26626308268,175499.3965121066,253418.82298401222,210957.60923535936,332967.0705639718,210834.1631516756,323580.08024181746,209220.04397054095,276142.85522388545,170487.39125149656,126820.05786110302,145029.09303906828,122974.8140085702,207749.41073130062,,268495.05710492213,278422.4070782818,196479.3693830292,167184.62675635927,475528.4761864093,282426.0798422482,233070.781221614,139350.27202489818,153732.85315895264,185072.14809211667,166550.9757410738,135557.0063548862,196065.1873736228,131362.9861040085,113129.01686994899,255531.00629950463,108230.63614265696,124909.10450492334,128273.17859176407,151250.042560972,114792.43759319157,130080.68454039714
2008-05-01,212054.17664366507,402445.1604268117,176416.1663392921,146983.59093886174,255124.41078832516,291022.8493910695,344006.8626161629,239478.43908138337,303851.4991086573,236484.8463441526,250212.1644740158,210218.04208142532,396546.1421052741,357132.85561369726,136725.91934753032,175449.88720992094,251535.41633199283,210816.83098308867,329693.2286960957,209765.09198029805,321056.14415091247,207983.4217120685,274228.1691850228,169760.70269435973,126680.1732143301,144670.60021036628,122834.86241994484,206318.208244217,,262505.5233800832,277784.08251564065,196264.73594526653,167140.10288581403,476888.7250504542,279985.35373160633,232484.7075585143,139229.84941041077,153590.63073304604,184361.00986468155,166235.7494697765,135399.69742538565,195453.35644208375,131089.14850565506,112942.39810077213,255568.11398222033,108369.29608200607,125114.83486121269,127684.05300238071,151244.0334258435,114835.60033605284,130030.04403423646
2008-06-01,208087.84502686482,392191.16950123984,176075.23677873414,146778.7181815533,252991.2466064681,290175.28177624935,342395.03094701195,238595.69056497584,302528.9985305571,232016.79152227566,248141.4901567014,208476.85963963877,394917.2209006246,354060.7090578975,135150.12320276114,175213.86267384386,249416.57803963474,210492.82168904316,325871.7330606079,208147.2261388592,318131.3647927605,206567.05330598564,272137.34029706457,168997.35444827413,126552.52735183951,144217.43053227713,122700.7569916657,205013.42348912687,,256053.96911364284,276192.219259379,196515.16375976676,167135.76301031056,477349.6744054822,277368.65042235545,231838.20805968615,139213.4952696455,153398.59210269657,183844.42014783327,165953.64054031743,135242.781821494,194647.02962550664,130777.8069966855,112747.95022018252,255473.24869016802,108568.00871790679,125303.64439352737,127027.05636801297,151317.88901205792,115064.66145202453,129857.2166864064
2008-07-01,204032.45949675216,381806.00451323786,175468.87065337403,146609.32737478006,250814.4955187979,289052.05588700465,340584.57746447215,237554.57511501902,300961.5087478545,227364.28176233417,245991.41203111675,207346.629897602,392465.28951156716,351117.10433776,133558.94784435994,174815.93064689715,247148.80528281032,210236.90645026648,321459.9959803712,206681.4328455047,315281.0531961759,205112.95932953912,269991.8460832458,168085.15888475164,126432.19604693305,143742.23491264266,122500.71677735454,203600.61827515732,,249129.20949239927,274176.2097134725,196792.29384023268,167136.57948960038,474505.4375293855,274336.32094994903,231053.64966986034,139159.71835547462,153066.54698807318,183341.67330363614,165440.43751917497,135064.17950539108,193701.49676511707,130475.23504997132,112675.15314776008,255448.48721986843,108808.87095990688,125381.65579936963,126333.4703406095,151420.76019417544,115171.88647097161,129642.51479941944
2008-08-01,199816.1578683202,371808.079590938,174679.5931066624,146248.29546603104,248408.69099457076,287837.1776255822,338504.0928989351,236561.18105401602,298839.2913317477,221531.40295001594,243652.7558222542,205228.87566981066,389202.597331627,348294.9293729129,131675.57241153755,174350.9206888898,245125.53785285435,210007.5815102807,317083.4232260992,205253.19561383929,312185.90616387804,203673.96456104532,267671.07704580156,167031.43767596883,126332.95619393914,143221.95089537938,122183.01696691306,201842.24787513047,,241871.95902951216,271900.42690382415,196707.02994049925,167194.25812799236,469274.7001755063,271096.7055297191,230595.40213623727,138915.64478740082,152587.1952139281,182773.7408505441,164765.2081443148,134830.87524422293,192657.349582824,130112.65579349043,112671.81502544077,255645.89088621188,108999.98638556595,125456.89731416306,125786.03959563984,151606.78462246453,115182.89967692162,129344.85438086856
2008-09-01,195528.25218988277,362571.21462532994,173846.87225198242,145725.9204918118,245921.94939799662,286479.3505902714,335897.9333570516,235726.77141098757,296220.1807255013,215664.67898482527,241625.86428062408,203428.09954804534,386301.3200934112,345409.1202708806,129841.08889428365,173856.49389959293,243226.46920401588,209742.9884105525,312642.8077765811,204180.02179406796,309022.0469618165,202127.04405127547,265262.3768895813,165909.2364555359,126286.78371517318,142724.84236801512,121763.14913065343,199836.30905440554,,234551.91367668728,269893.4399140839,196527.77791724398,167219.99999056404,463131.73048893904,267695.599538802,230127.53664968754,138618.23257349397,152021.63912527746,182054.74751651808,164026.964097381,134448.74136729757,191686.3637995763,129680.77283200466,112700.39887795648,255743.1447364306,108458.59720816831,125410.48050684259,125254.82493008889,151785.90627234158,115179.39002636826,129053.87575784368
2008-10-01,191191.1376024636,354583.64968481305,173124.01055908803,145104.56002131428,243818.63061655205,284847.56572426116,333078.4325020734,235067.19188333527,293471.7012364205,210519.48728339598,239736.35743323286,200984.38887158968,384680.33127794246,342354.6479626547,128253.79307313089,173352.45485643702,241127.53372059728,209376.6789538307,308455.42804328987,203235.75544300908,306029.18738784106,200430.82229798377,262814.5573965074,164660.6326803798,126195.3171648395,142275.693059488,121418.01126310701,197736.42585816272,,227603.18206613138,267694.8420670619,196298.62035101236,167184.04263882965,459213.0234827623,264245.65493792674,229641.57536468064,138197.39677513242,151491.352238899,181057.16261567207,163350.75875624406,133941.90579197474,190566.36463133458,129117.04109147366,112716.63152541767,255977.88404830088,,125372.47647597977,124842.39210314785,152017.59800244437,115254.13126604418,128705.55664174825
2008-11-01,186926.6688212432,346839.91046260344,172443.577907446,144494.96466292036,242076.9012135813,283061.1775324915,330227.398761466,234325.0557512748,290873.5711998148,204728.50118778282,238017.970930461,198695.05350801407,383336.0985154621,339110.58091587084,126818.97852388555,172719.66413413745,239490.8224944103,209099.0678632908,304945.94867285946,202509.70707635814,303148.8442040505,198645.89182620015,260447.0983125663,163103.90202504347,126095.14249344108,141701.93902655353,121098.16099168493,195809.13784695347,,220092.3827134875,265850.874314007,196278.2111975298,166888.33810061682,455868.1738003364,260888.49117667184,229120.13167875257,137836.81935663073,150934.9882620968,179854.31635362675,162470.76429716882,133356.4677845822,189459.18748062503,128550.46757775273,112656.83856091596,256046.95302446498,106615.90345779578,125085.17613552262,124566.31170072523,152279.87819351372,115223.15208693447,128383.54669283361
2008-12-01,182849.39983363522,339410.01263828826,171710.15273423627,143931.26991707427,240505.20989575997,281348.2419483626,327668.1844992969,233497.13410728038,288699.3141626316,198732.6143905215,236120.97923898094,196006.41893816157,381540.0065066987,336139.96550213237,125127.75429324001,171962.2152926106,237799.03061077942,208956.97388892,301704.40373736486,201489.26774426075,300152.3085361916,196758.8071665323,257959.4548679644,161226.44266740317,125980.45781087631,141081.75982477356,120706.1088992781,194069.25303552032,,213502.0763817157,264038.55664808163,196211.7564908658,166555.2038609346,452795.7876131874,257337.58220585514,228655.0227760284,137309.58307799444,150360.3633113144,178657.03509904657,161565.4254034637,132750.5143863728,188534.6843157067,127876.90206659526,112551.9136134574,256013.09122053473,106228.88432120264,124779.13928610108,124378.82721973589,152498.34472002706,115103.65058301401,128014.01849668338
2009-01-01,179014.576661743,332464.70685121807,170962.11349318852,143418.40729633777,238797.40229624082,279763.81447083584,325452.29074823804,232701.63085193562,286785.7294422221,193163.60762099098,233784.9868934166,193107.54254991715,380866.1775556123,333864.18904580554,123027.42957879459,171128.63005185523,236731.2873948313,208942.01468684056,298542.6988638762,200278.2391109199,297451.46359407314,194704.18882838008,255794.55826630225,159315.99969248954,125817.97198660993,140473.23776496967,120342.1417111683,192427.638895613,169437.75326088455,206850.19535245214,262559.9974896808,196091.4054809399,166232.2788225232,450095.31662780343,253801.10493409916,228432.3554780501,136867.0361131014,149830.54961815206,177101.48075834019,160525.14326429638,132214.45730682416,187886.23589511076,127099.96250297833,112467.25466447009,255811.51567766562,106303.99445312542,124350.68606743327,124086.81403659792,152777.5295981191,114934.5012732015,127612.90920047036
